1.35358 -1.03555 0.148284 -1.26968 -0.192184 1.61601 -0.716545 -0.773615 -0.610209 -0.794589 1.5165 0.0487777 -0.326811 -1.13506 -0.270229 0.545335 -0.532165 0.992139 0.332664 -1.1136 2.06232 -0.929216 1.61601 -0.532165
-0.17574 -0.669116 -0.583463 0.012705 -0.192871 -0.134623 2.6749 0.17374 -0.494378 -0.288802 -0.134623 2.33227 -0.617724 -0.494378 -0.0112766 -0.168884 -0.682823 2.6749 -0.662264 -0.576607 -0.196294 -0.665692 -0.562905 -0.556054
-0.252875 -0.891533 0.0364582 0.749214 -0.679827 -0.65159 2.41114 -0.22465 2.41114 -0.252875 -0.711582 2.27 -0.496335 -0.0517462 0.978568 -0.658649 -0.870367 -0.22818 -0.8386 -0.291689 -0.665709 -0.718641 -0.295218 -0.0764537
-0.313053 -0.178619 -0.297532 0.048907 -0.33891 -0.318221 -0.297532 -0.276861 4.75954 -0.0803592 -0.282029 -0.0286638 -0.276861 -0.19929 0.00754701 -0.33891 -0.142408 0.0230501 -0.0751915 -0.266507 -0.323389 -0.230315 -0.230315 -0.344078
-0.270758 -0.391441 -0.35764 0.356821 -0.319019 -0.304528 -0.36246 -0.299708 -0.241776 -0.0921113 -0.304528 2.64023 -0.492814 -0.203155 3.79883 -0.36246 -0.574877 -0.164534 -0.521764 -0.241776 -0.304528 -0.280398 -0.444522 -0.261087
-0.509689 -0.513608 -0.41963 0.406585 -0.501864 -0.474457 -0.474457 -0.388304 3.28461 -0.192525 -0.4627 2.89304 -0.509689 -0.176862 1.15057 -0.454875 -0.329572 -0.368722 -0.450956 -0.204269 -0.497945 -0.0163138 -0.360898 -0.427469
-0.370282 -0.351638 -0.366261 -0.217478 -0.381249 -0.378324 -0.379055 -0.380883 3.27362 -0.243067 -0.380883 0.400319 -0.364433 -0.205414 -0.366992 -0.37869 -0.365895 3.27362 -0.365895 -0.24197 -0.381614 -0.136324 -0.330801 -0.360412
-1.03117 1.56689 1.56689 -0.302092 -0.822866 -0.979092 1.56689 -0.796834 1.56689 1.56689 -0.97042 0.901468 -0.770786 -0.195046 1.56689 -1.05143 -0.736065 -0.29342 -0.571168 -0.166112 -1.06589 0.105832 -0.388893 -0.267372
-0.408166 -0.359169 -0.319957 -0.0504265 -0.457163 -0.398357 -0.437569 -0.368955 4.26195 0.0328779 -0.462068 1.76272 -0.378763 -0.0406413 0.478827 -0.447378 -0.359169 -0.27096 -0.319957 -0.0651398 -0.442474 -0.158229 -0.383668 -0.408166
-0.0268667 -0.960566 -0.702515 1.96206 -0.216701 -0.25463 -0.489942 -0.155939 -0.14839 1.55965 0.109754 3.4195 -1.12766 -0.634205 0.185706 -0.0116763 -0.18632 0.307137 -0.0951771 -0.816397 -0.0116763 -1.13521 0.0566341 -0.626563
